RegionID,SizeRank,RegionName,RegionType,StateName,Jan-96,Feb-96,Mar-96,Apr-96,May-96,Jun-96,Jul-96,Aug-96,Sep-96,Oct-96,Nov-96,Dec-96,Jan-97,Feb-97,Mar-97,Apr-97,May-97,Jun-97,Jul-97,Aug-97,Sep-97,Oct-97,Nov-97,Dec-97,Jan-98,Feb-98,Mar-98,Apr-98,May-98,Jun-98,Jul-98,Aug-98,Sep-98,Oct-98,Nov-98,Dec-98,Jan-99,Feb-99,Mar-99,Apr-99,May-99,Jun-99,Jul-99,Aug-99,Sep-99,Oct-99,Nov-99,Dec-99,Jan-00,Feb-00,Mar-00,Apr-00,May-00,Jun-00,Jul-00,Aug-00,Sep-00,Oct-00,Nov-00,Dec-00,Jan-01,Feb-01,Mar-01,Apr-01,May-01,Jun-01,Jul-01,Aug-01,Sep-01,Oct-01,Nov-01,Dec-01,Jan-02,Feb-02,Mar-02,Apr-02,May-02,Jun-02,Jul-02,Aug-02,Sep-02,Oct-02,Nov-02,Dec-02,Jan-03,Feb-03,Mar-03,Apr-03,May-03,Jun-03,Jul-03,Aug-03,Sep-03,Oct-03,Nov-03,Dec-03,Jan-04,Feb-04,Mar-04,Apr-04,May-04,Jun-04,Jul-04,Aug-04,Sep-04,Oct-04,Nov-04,Dec-04,Jan-05,Feb-05,Mar-05,Apr-05,May-05,Jun-05,Jul-05,Aug-05,Sep-05,Oct-05,Nov-05,Dec-05,Jan-06,Feb-06,Mar-06,Apr-06,May-06,Jun-06,Jul-06,Aug-06,Sep-06,Oct-06,Nov-06,Dec-06,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20
394404,10,"Boston, MA",Msa,MA,167181,167175,167348,167623,167990,168395,169028,169729,170357,171056,171791,172573,172827,173201,173548,174327,175186,176109,176832,177671,178539,179592,180554,181831,183561,185417,187200,188641,189941,191256,192487,193813,195541,197182,199147,200527,202720,204938,207558,209999,212363,214669,217262,219269,221345,223110,225005,227419,229737,232645,235133,237584,240162,242896,245995,249566,253173,256775,260342,264081,267706,270943,274214,277714,281215,284773,288204,291673,294864,298075,301202,304021,306628,309055,311661,314253,316963,319871,323152,326549,330094,334261,338261,342188,345487,348845,352245,355708,359097,362140,364234,366306,368139,369990,371966,374332,377176,379875,382486,384941,387368,390123,393349,396663,399939,402874,405761,408271,410545,413500,416050,418678,420789,422068,423425,423884,425305,426164,426970,426666,426152,424573,423095,421482,419927,418438,415954,413788,410690,408143,405345,403472,402043,401108,400243,398940,397379,395666,394365,393119,392013,390551,388912,386999,384657,382054,379726,377399,375232,372846,370616,368449,366210,363743,361349,358655,356313,354047,351637,349678,348420,347937,347761,347583,347919,348466,349271,350278,351369,352770,354021,354877,355094,354793,354276,353697,352549,351587,350545,350041,349407,347912,345923,344121,342651,342000,340855,339918,338769,337517,336239,334933,334192,333885,334186,334402,335045,335513,336675,337641,338728,340359,342595,345067,346513,349003,351834,355480,358221,360359,362432,364977,368542,371859,374442,376026,377628,378494,379643,381158,382887,384831,386176,387470,387947,388129,388774,390817,393669,396535,398333,398722,399447,400541,403000,405358,407278,409478,410998,412293,413850,415667,417798,420060,422649,424904,425901,427152,429360,431601,434237,436354,438058,439386,441007,443670,446057,448639,451714,453926,456195,457941,460753,463017,465282,467878,471123,473945,476546,478808,480587,481842,481990,482797,483079,484134,484804,485601,485027,484901,485353,487386,488494,489009,489546,489925,490554,491496,493502,495705,498346,500938,503581,505484,508627,513042,518355,524039,530024,535997
395057,11,"San Francisco, CA",Msa,CA,251671,250824,250416,249660,249330,249051,248791,248917,249304,250130,250965,252031,253041,254551,256141,258041,260053,262128,264462,266605,268926,270982,273438,276152,279017,281879,284570,287193,289464,292138,295233,298274,301246,303682,306190,308100,310693,313477,316516,318778,320818,323459,325949,329331,332376,337385,342244,347835,353314,358745,364013,370462,378706,386684,394202,400528,408035,414996,422430,430352,437283,443948,450606,456762,461214,463689,465998,468377,470337,471578,472601,472594,472828,473573,475151,477885,481514,487184,493136,499030,503845,507924,511964,515872,519742,523351,526134,528723,530218,531688,533657,537398,542022,547967,553620,560138,567827,575887,585370,593753,603165,612431,622708,632014,641851,651161,661907,672870,683752,694845,704572,715691,727185,738154,746931,754501,762265,770557,776021,779868,781018,783496,785843,786723,785446,783955,782524,781806,779181,776520,775201,775394,776843,773425,769789,765529,762465,758165,754450,751418,748563,742298,735114,724095,716167,708966,702100,694862,686430,677537,667701,657989,649435,640051,628512,618612,606066,597830,590391,584217,578127,575303,573793,570047,565203,565069,569777,576646,582539,585237,585500,585589,586900,586308,583011,582125,580184,577997,572562,566329,561820,557004,554220,550572,545288,539009,536554,533332,533193,530114,528515,526681,523811,523879,524401,527440,532447,540880,548369,557455,564896,574588,584058,593602,607388,619076,633690,646404,662150,675007,687070,695920,704905,713647,723546,734806,742734,750755,753962,758446,758913,760180,762558,767214,772720,778360,785789,792280,796779,803142,813837,824667,834512,844034,855665,868425,881199,890690,895911,901146,911310,920313,923148,924893,927392,931446,929543,927916,925962,930688,935431,942039,945150,949532,954720,959449,965017,971370,981571,990071,1001679,1011576,1026283,1040823,1054465,1063479,1074018,1087421,1102674,1114770,1122743,1129403,1131100,1130290,1124524,1114121,1104284,1099018,1094363,1094233,1098714,1103950,1105672,1099683,1097870,1096032,1097215,1102758,1111109,1118044,1123116,1123954,1120667,1118583,1120980,1130712,1139355,1149633,1159071,1167602
394532,12,"Detroit, MI",Msa,MI,102959,103330,103688,104456,105244,106032,106740,107343,107883,108414,109022,109726,110468,111165,111876,112530,113197,113780,114525,115381,116349,117256,118123,118849,119510,120149,120792,121450,122072,122838,123547,124325,125079,125964,126729,127483,128249,129225,130189,131124,132003,132925,133792,134687,135584,136506,137387,138306,139294,140218,141243,142316,143484,144583,145824,146909,147863,148655,149666,150695,151639,152446,153224,153990,154770,155460,156129,156809,157587,158291,158860,159397,159992,160594,161142,161543,161849,162242,162594,163025,163345,163774,164191,164619,165008,165486,165801,166300,166759,167280,167657,168009,168453,168965,169491,169975,170428,170797,171312,171706,172172,172599,173157,173658,174070,174431,174751,175092,175443,175712,176008,176292,176672,176872,177013,177212,177560,177895,178118,178242,178385,178563,178630,178511,178244,177866,177432,176823,176141,175288,174340,173245,172117,170985,169855,168868,167702,166671,165488,164568,163076,161168,159159,157707,156534,155236,153378,150748,147652,144440,141067,137475,134321,132174,130163,127432,123529,119746,116308,113813,111675,109586,108166,106763,105600,103817,102362,101201,101026,100602,100290,99822,99683,99785,99213,98595,97607,96821,95825,94991,94065,93528,92848,92152,91205,90187,89412,89044,89132,89295,89468,89593,89716,89700,90078,90522,91293,92098,93177,94015,94641,95479,96465,97484,98458,99793,101290,102936,104572,106241,108048,110099,112379,114394,116187,117942,119741,121244,122324,123203,124031,125028,125846,126426,126753,127135,127768,128403,129094,129794,130693,131339,131800,132108,132566,133199,133697,134250,134836,135780,136617,137455,137954,139069,140163,141405,142466,143422,144602,145795,146865,147692,148504,149458,150662,151655,152897,154003,154975,155975,156932,157955,159037,160069,161453,162762,164163,165485,166758,168149,169298,170219,171059,171801,172597,173463,174085,174610,174504,174639,175568,177127,178502,178943,179021,179033,179213,179499,180144,180900,182082,183278,183965,184282,185052,186839,189133,191713,194324,197049
395025,13,"Riverside, CA",Msa,CA,123349,122844,122532,121860,121358,120891,120487,120301,120227,120326,120376,120471,120563,120842,121097,121435,121749,122134,122576,122949,123338,123641,124175,124782,125270,125667,126056,126660,127181,127814,128453,128965,129345,129753,130090,130492,131427,132567,133736,134406,135185,135866,136638,137439,138547,139587,140768,141818,142563,143452,144372,145726,146910,148131,149221,150355,151481,152810,154126,155499,156985,158372,159931,161380,162885,164250,165792,167351,168853,170241,171673,173369,175072,176856,178402,179907,181530,183588,185789,188201,190868,193551,196439,198992,201997,204546,207402,210343,213986,217278,220392,223197,226495,230380,234789,239043,243314,247992,253669,259161,265065,271695,279350,287776,294830,301592,307176,314589,320876,327979,333281,340607,346107,351679,356267,361401,367185,372492,377695,381350,385400,388563,393049,396199,400029,402815,405257,406772,408018,408395,408146,407002,405723,404866,403506,401580,398529,394566,390723,385709,380171,373099,365725,358730,351644,342021,330089,317517,306460,295536,283817,272975,263235,255644,247944,239686,231338,225884,221983,218469,213736,211038,209436,208398,206245,204986,204678,205723,207102,207429,207916,208701,210248,210807,210800,209885,210072,209185,208929,208271,207792,207184,206187,204971,204100,202616,201663,200844,200038,199569,199077,198717,198156,197613,197730,198512,199169,200516,202138,205242,208151,210233,211684,213939,217424,221087,225282,229833,235054,240438,245952,250054,255249,261241,267996,273128,277187,281398,284466,286244,287888,289358,290524,291497,291713,292661,293041,293971,294789,295979,297249,299129,300232,301749,302954,304841,306917,308447,310074,311943,313927,315489,317125,318591,320531,321763,324021,325878,327442,328714,330202,332029,333771,335284,337191,339505,341546,344329,345690,347992,349906,352735,355082,357317,359578,362555,364975,367118,369600,371674,373645,374229,375354,375359,376037,375866,377387,378136,379447,380036,381208,382440,383549,384091,384104,385312,386115,388072,388751,390221,391564,393843,395889,398316,401531,406077,411289,416382,422076,427863
394976,14,"Phoenix, AZ",Msa,AZ,114632,114952,115317,116019,116705,117323,117895,118418,118936,119442,119965,120483,120999,121529,122006,122459,122887,123320,123728,124150,124628,125141,125637,126121,126692,127261,127788,128229,128713,129231,129915,130677,131392,132064,132735,133434,133901,134352,134872,135590,136340,137366,138287,139187,139916,140639,141280,141897,142756,143696,144649,145531,146401,147010,147671,148274,149077,149788,150532,151289,152043,152776,153460,154096,154742,155348,155894,156397,156958,157621,158389,159061,159652,160147,160752,161348,161892,162545,163205,164000,164586,165238,165889,166708,167582,168420,169162,169919,170628,171259,171682,172173,173008,173987,174970,175897,177012,178290,179858,181395,183041,184328,186278,188683,190907,193489,196268,200651,205786,212187,218161,224641,231241,239986,249503,258912,268977,277123,285488,290313,293163,293253,293654,294099,294915,294248,292154,289457,285947,283940,281302,279651,278007,277717,277598,277759,276661,274531,271998,269773,267261,264229,259596,255169,250521,245252,239710,232803,227820,222477,217243,210733,204796,199873,195283,190534,186276,183000,179595,176215,172066,168932,167003,165500,164336,161820,161310,160987,161302,160133,158835,158367,157555,156755,154070,152123,149541,148336,146314,144206,141726,140143,139509,137858,136094,134036,133571,133396,133553,133801,134090,135558,136599,138217,139175,142156,146062,150060,153277,156377,160141,163612,167356,169395,172166,173853,176818,178807,180754,183263,186578,189378,191600,193279,193978,195605,197476,200364,201114,200975,200719,200853,200472,200385,199961,200469,201856,203477,204041,204349,206083,208401,210496,211558,213316,214907,216840,217847,218647,219435,221295,222679,223564,224443,225509,226808,227184,228169,229238,231045,232771,234057,234898,235987,237336,238650,239787,241227,243164,244393,245716,246985,248569,249940,251610,253691,255540,257163,258850,260567,262117,263356,264682,265694,266587,267601,268827,269998,271013,271430,272623,274338,276409,278221,279536,281131,282779,284794,286796,288848,291393,294836,297960,300897,303899,307790,312418,317399,322789,328359
395078,15,"Seattle, WA",Msa,WA,166414,166380,166378,166386,166448,166852,167299,167843,168201,168709,169332,170036,170738,171570,172534,173694,174952,175796,176711,177461,178393,179295,180306,181561,183205,184782,186355,187483,188674,189807,191117,192722,194848,196707,198296,199569,200399,201264,202040,203401,204557,206378,207809,209356,210560,212335,214167,215727,217136,218680,220203,221725,223439,224738,226232,227198,228246,228940,229856,230996,232405,233741,235041,236119,236935,237845,238643,239715,240604,241674,242620,243940,244816,245754,246374,247079,247527,247879,248411,249086,249902,250717,251642,252006,252758,253474,254897,256039,257431,258510,259684,260944,262376,263905,265159,266805,268653,270802,272525,274423,276617,279222,281533,283523,285819,288297,291334,294668,298564,301591,304968,308230,312132,316566,321556,327164,332242,337176,342319,347503,351763,356723,360994,365883,370301,374667,378921,382417,385846,389422,392149,393880,394980,396740,399582,403022,405296,406450,406020,406344,406137,404555,401941,399857,398340,396020,392815,388633,384227,379621,375495,370477,365479,360885,356847,352285,348426,344088,339960,333968,329139,325243,323244,321741,320423,319844,319539,319314,317257,315342,313396,313597,314029,312914,310144,306389,303377,299683,296051,292773,290685,289370,287067,284202,279318,275748,272213,270197,267816,265748,263819,262160,261180,259239,258642,258226,260221,262569,265489,267856,270318,273287,276700,279625,281583,284876,288924,293859,298020,300976,304391,307816,311645,314444,316643,319012,321864,324446,325607,326376,326639,328890,330274,331540,332140,334076,336322,339131,342331,344706,347396,349437,352892,355282,358148,361967,366251,370162,373575,376623,379305,382817,386876,391335,395105,398857,402921,406436,410028,413169,417660,422358,427030,431249,435005,439772,444706,450481,456423,461720,466117,471189,475416,480511,485575,492279,498558,503843,507904,510356,510621,510126,511061,511640,511742,510327,509488,507758,506040,504554,506057,508170,510692,511613,511903,511856,513945,518676,524419,529715,534496,539681,543344,547290,552151,559091,566304,574125,580818,586162
394865,16,"Minneapolis-St Paul, MN",Msa,MN,119060,118829,118722,118600,118675,118942,119240,119690,120076,120546,121038,121571,122039,122655,123357,124116,124671,125106,125557,125991,126491,127004,127526,128154,128884,129619,130277,130774,131376,131864,132548,133212,134242,135214,136183,137023,138043,139343,140825,142358,143851,145517,146921,147980,148774,149751,151232,152807,154302,155703,156935,158393,159821,161390,163032,165305,167404,169456,170967,172864,174756,176650,178674,180709,182500,184220,185978,187870,189916,192044,194096,195626,196982,198250,199550,200717,202331,203882,205539,206816,208173,209516,211039,212787,214577,216285,217956,219488,220966,222271,223694,225149,226630,228016,229547,231056,232458,233921,235470,237180,238745,240442,242052,243682,245195,246603,247715,248850,250354,251954,253284,254568,255916,257160,258233,259054,260130,261066,262268,263064,263527,263756,264033,264319,264380,264422,264330,264197,263689,263223,262671,262528,262537,262741,262635,262049,260931,259485,257949,256825,255793,254937,253545,251662,249362,246637,244243,241990,239945,237968,235838,233245,230589,227945,225688,223443,221170,218948,216202,213886,212263,211526,211177,211210,211260,211072,210603,210662,210819,211371,211842,212246,212187,211335,210102,208183,206005,203823,202120,200175,198335,196076,194238,192119,190000,187835,185910,184468,183340,182356,181297,180303,179535,179336,179681,180404,181044,182178,183465,185123,186863,188910,191032,193174,195176,196570,197478,198468,200621,202976,205505,207772,210082,212179,213910,215307,216823,218364,220342,221919,223018,223547,223676,223548,223225,223040,223171,223800,224282,225520,226523,227877,228649,229370,230194,231019,232167,233155,234311,235418,236863,238056,239029,239648,240152,241071,242323,244111,245614,247230,248561,249766,250634,251499,252797,254508,256569,258402,259937,260918,261946,262849,264197,265750,267673,269601,271514,273134,274598,275742,276851,278140,279284,280359,281172,282112,283227,284174,284670,285189,286161,287678,288999,289679,290374,290970,291831,292917,294062,295476,296970,298636,300072,301399,303068,305378,307887,310682,313475,316151
395056,17,"San Diego, CA",Msa,CA,180788,180437,180244,179839,179653,179500,179333,179073,178835,178791,178809,178710,178465,178457,178698,179156,179463,179776,180379,181371,182686,183800,185092,186686,188825,190989,192947,194718,196524,198645,200536,202462,204210,206209,208007,209827,211355,212974,214487,216223,218183,219972,222133,224020,225853,227859,230170,232831,235730,238476,241311,243917,246658,250375,254294,258478,262266,265629,269155,272474,275672,279474,283769,288613,292475,295269,297053,298987,301405,304292,307343,310187,313325,316154,319080,322279,326330,331095,336644,342696,348380,354421,360158,367954,374201,379748,384138,389053,394391,398952,404941,410421,416860,422365,428777,431983,438701,447496,457585,465531,473093,483475,492690,501360,510220,519660,527285,535383,539769,543960,549192,556402,562429,564463,566083,568276,569450,569641,569416,569750,571454,571228,571374,569743,570090,568792,566902,562810,559670,556630,555263,552076,549557,546726,540771,534770,527910,524469,520281,517974,514225,509937,503312,497367,489353,480210,470581,463901,455697,448634,439162,431026,420314,411686,402660,395657,389392,386032,384227,378755,376211,371089,371533,369940,372859,374880,379192,381563,383732,384126,385413,388599,388995,389236,386914,386572,384475,381344,377465,375267,372966,371038,367627,365766,364041,363066,361423,358571,356378,355131,354774,352607,352172,352154,353584,353341,354689,356771,359198,362290,366005,370887,375171,382124,387114,391755,397595,405356,413388,421219,429478,438623,443791,447186,449569,452149,457159,463367,463880,462817,459986,460305,461634,459941,461190,462073,466196,467362,466187,465799,471052,475652,480214,480794,482077,484436,487321,490660,493202,497591,504587,507053,506178,506143,507813,511591,512584,516472,519823,524158,526828,529161,528758,531624,536251,542424,548218,551984,555396,556618,559554,562921,566143,569743,576060,581966,585439,584912,584267,585742,588265,590888,591345,591632,591460,590804,587641,585452,584189,587233,590128,594493,597990,599937,599992,599614,600782,603334,607419,611178,615413,618539,622620,625616,629734,636244,645855,656702,667613,678665
395121,18,"St. Louis, MO",Msa,MO,96959,97279,97501,97941,98250,98505,98746,99046,99409,99767,100091,100370,100648,100809,101025,101283,101712,102192,102677,103075,103435,103809,104223,104631,104946,105241,105494,105791,106111,106450,106803,107022,107154,107317,107604,107988,108458,108992,109507,109892,110203,110510,110804,111433,112054,112532,112663,112866,113321,113837,114391,114963,115551,116168,116863,117586,118295,119039,119956,120753,121296,121710,122271,123057,123873,124655,125370,125947,126585,127250,128004,128829,129674,130559,131327,132019,132687,133395,134152,134861,135567,136268,137057,137767,138572,139408,140278,141072,141837,142673,143462,144381,145407,146542,147441,148312,149079,149855,150531,151238,152050,152851,153731,154462,155026,155489,156075,156810,157591,158325,159133,159914,160745,161484,162183,162971,163801,164616,165327,166008,166644,167302,167855,168423,168852,169223,169520,169722,169951,170235,170632,170888,171091,171015,170985,171019,171084,171200,171145,171052,170778,170399,169849,169310,168740,168415,167883,167110,166324,165680,165318,164895,164490,163858,163049,162116,161259,160644,160257,159788,159068,158178,157366,156737,156193,156019,156150,156486,156666,156301,155822,155520,155486,155253,154790,154209,153547,152703,151769,150738,149653,148773,147771,146680,145420,144533,143779,143009,142319,141716,141061,140382,139739,139358,139258,139388,139603,139604,139560,139575,139738,139701,139972,140284,141179,141645,142031,142044,142045,142089,142140,142401,142558,143010,143228,143479,143349,143387,143476,143820,144461,145151,145833,146203,146496,146708,146951,147191,147315,147634,148015,148609,148983,149356,149678,150171,150651,151043,151364,151952,152638,153341,153833,154249,154795,155433,156143,156617,157183,157933,158937,159655,160288,160877,161588,162294,162779,163344,163868,164678,165553,166250,166751,167125,167608,167954,168623,169301,170203,170753,171378,171956,172407,172973,173554,174333,175264,176283,177182,177685,178307,178773,179068,179001,179032,179213,179506,180158,180751,181461,181962,182867,183701,184900,186294,188046,189888,191721,193643,195380
395148,19,"Tampa, FL",Msa,FL,89297,89323,89333,89439,89601,89828,89982,90085,90120,90233,90378,90633,90664,90742,90852,91169,91432,91590,91815,92111,92508,92775,93055,93287,93905,94454,94973,95075,95191,95367,95595,95906,96274,96767,97173,97404,97559,97856,98291,98784,99239,99735,100381,100942,101470,101909,102454,103106,103723,104260,104790,105482,106315,107135,107818,108563,109325,110119,110876,111635,112383,113233,114017,114828,115522,116289,117113,117934,118828,119735,120707,121690,122730,123692,124709,125685,126699,127684,128628,129646,130610,131624,132706,133900,135204,136521,137795,139069,140399,141631,142828,143939,145147,146658,148179,149780,151139,152564,154090,155571,157312,159288,161728,164236,166730,169146,171625,174321,177276,180337,183313,186589,190056,193899,197924,201981,206527,210730,214939,218808,222111,225302,228571,231974,234381,236161,237228,238597,238787,238662,237573,236200,235304,234709,233807,232357,230653,228387,225355,221845,218644,215453,212888,209838,206516,202350,198456,194727,191075,187733,184574,181516,178410,175207,171364,167915,164563,161677,158796,155735,153135,150679,148925,147085,145561,144222,143730,143108,142918,142743,142478,142259,141806,141357,140281,139107,137561,135930,134092,132633,130986,129045,127233,125478,124053,122559,121336,120346,119813,119672,119661,119411,119022,118995,119258,119790,120127,120640,121331,122312,123110,123847,124449,125514,127058,128722,130151,131489,133178,135019,136989,138839,140636,142118,143525,144689,145516,146269,147319,148372,149401,150064,150645,150943,151485,152526,153766,154926,155850,156860,157602,158562,159265,160488,161591,162877,164151,165488,166646,167977,169651,171615,173430,174782,176232,177383,178819,180204,181745,182897,184486,186035,187595,188446,189388,190931,192738,194662,196258,197962,199314,200716,201926,203027,204037,205710,207771,209585,210876,212095,213186,214271,215463,216745,217756,218969,220099,220706,220865,221142,222112,223004,224180,224765,225414,226011,226829,227583,228462,229907,231539,233230,234753,236546,238443,241006,243771,246780,250057,253596
394358,20,"Baltimore, MD",Msa,MD,142768,142924,142980,143188,143362,143569,143741,143772,143813,143826,143938,144082,144096,144074,144083,144198,144352,144472,144651,144965,145240,145471,145577,145581,145801,145987,146308,146397,146507,146589,146611,146787,147008,147373,147592,147913,148203,148648,148981,149347,149686,150090,150625,151036,151482,151916,152735,153561,154354,154914,155583,156259,156966,157549,158084,158668,159262,159969,160514,161100,161642,162211,162755,163474,164180,165007,165799,166789,167823,168760,169667,170612,171865,173361,174890,176260,177787,179375,181099,182654,184286,186033,187923,189920,191867,193912,196015,198118,200026,202046,204306,206518,208857,211236,213853,216556,219322,222292,225117,228205,231614,235120,238288,241978,246110,250539,255042,259256,263469,266846,270760,274843,279397,284116,289407,295008,299385,303502,307059,311123,314500,318064,321220,324547,327258,329631,331360,331934,332871,333372,334132,334344,334801,335206,335335,335341,335266,335030,334597,334367,334026,333368,331567,329702,327992,326773,325517,323389,321073,318139,314997,311628,308632,305959,304000,301754,299255,296390,293449,290418,287025,284554,283030,282530,281658,280831,280024,279588,279193,278433,277583,277361,277549,277261,276220,274136,272092,269824,267675,265343,263395,261833,260449,258631,257028,255736,254463,253397,252347,251732,250822,250331,249511,249140,248791,248971,248966,248850,248925,249190,249639,250008,250581,251088,251941,252772,254170,255249,256760,258140,259835,261107,262444,263651,265285,266425,267321,267641,267527,267820,267416,267381,266814,266922,266465,266283,265927,265866,265770,265766,266067,265720,265799,265714,265989,266172,266685,267122,266931,267050,267384,268414,268879,269604,270466,271221,272297,272998,274143,274894,276105,277041,277915,278252,278707,279648,280297,281118,281045,281330,281536,282411,283402,284520,285376,286207,287249,288124,288948,289597,290413,291082,291517,291608,291762,291616,291826,292321,292703,293150,293665,294278,294688,294565,294299,293953,293947,294377,295018,295455,296077,296842,297875,299138,300907,303367,306356,309778,313223,316857
